year,month,day,hour,customer_load,pv_output,fit_nbt
2025,4,13,21,1.3506,0,0.0686
2025,4,13,22,1.1636,0,0.0674
2025,4,13,23,0.8909,0,0.0705
2025,4,14,0,0.7607,0,0.077
2025,4,14,1,0.6433,0,0.076
2025,4,14,2,0.6199,0,0.0797
2025,4,14,3,0.5986,0,0.0786
2025,4,14,4,0.5662,0,0.0768
2025,4,14,5,0.7648,0,0.0768
2025,4,14,6,1.1061,0.1066,0.0705
2025,4,14,7,1.298,0.0586,0.0609
2025,4,14,8,1.0542,0.5763,0.0171
2025,4,14,9,0.8761,0.586,0.007
2025,4,14,10,0.8231,1.2327,0.0083
2025,4,14,11,0.7828,3.0826,0.0083
2025,4,14,12,0.8472,2.7033,0.0084
2025,4,14,13,0.9303,2.8856,0.0038
2025,4,14,14,0.8092,3.4121,0.0017
2025,4,14,15,0.799,2.6892,0.0001
2025,4,14,16,0.7884,1.7209,0.0013
2025,4,14,17,1.0239,0.6219,0.0069
2025,4,14,18,1.3777,0.0186,0.0775
2025,4,14,19,1.328,0,0.0775
2025,4,14,20,1.4369,0,0.0734
2025,4,14,21,1.4165,0,0.0718
2025,4,14,22,1.16,0,0.0711
2025,4,14,23,0.9619,0,0.0756
2025,4,15,0,0.7127,0,0.077
2025,4,15,1,0.6844,0,0.076
2025,4,15,2,0.5929,0,0.0797
2025,4,15,3,0.5832,0,0.0786
2025,4,15,4,0.5996,0,0.0768
2025,4,15,5,0.6693,0,0.0768
2025,4,15,6,0.8851,0.3401,0.0705
2025,4,15,7,1.0407,1.4192,0.0609
2025,4,15,8,0.8364,2.4864,0.0171
2025,4,15,9,0.6861,3.0199,0.007
2025,4,15,10,0.7096,3.8255,0.0083
2025,4,15,11,0.6524,3.8462,0.0083
2025,4,15,12,0.6324,3.8462,0.0084
2025,4,15,13,0.8148,3.8462,0.0038
2025,4,15,14,0.7271,3.4619,0.0017
2025,4,15,15,0.6816,2.7239,0.0001
2025,4,15,16,0.9329,1.7551,0.0013
2025,4,15,17,0.9853,0.6345,0.0069
2025,4,15,18,0.9876,0.0207,0.0775
2025,4,15,19,1.1119,0,0.0775
2025,4,15,20,1.3755,0,0.0734
2025,4,15,21,1.2707,0,0.0718
2025,4,15,22,1.0139,0,0.0711
2025,4,15,23,0.8045,0,0.0756
2025,4,16,0,0.7834,0,0.077
2025,4,16,1,0.67,0,0.076
2025,4,16,2,0.584,0,0.0797
2025,4,16,3,0.5916,0,0.0786
2025,4,16,4,0.5586,0,0.0768
2025,4,16,5,0.7114,0,0.0768
2025,4,16,6,0.691,0.3557,0.0705
2025,4,16,7,0.8394,1.4334,0.0609
2025,4,16,8,0.8628,2.4652,0.0171
2025,4,16,9,0.9278,3.1957,0.007
2025,4,16,10,0.8463,3.7242,0.0083
2025,4,16,11,0.8162,3.8462,0.0083
2025,4,16,12,0.8044,3.8462,0.0084
2025,4,16,13,0.8965,3.7808,0.0038
2025,4,16,14,0.8113,3.3073,0.0017
2025,4,16,15,0.7198,2.619,0.0001
2025,4,16,16,0.8903,1.6931,0.0013
2025,4,16,17,0.8941,0.6169,0.0069
2025,4,16,18,1.1082,0.0131,0.0775
2025,4,16,19,1.3337,0,0.0775
2025,4,16,20,1.4136,0,0.0734
2025,4,16,21,1.3663,0,0.0718
2025,4,16,22,1.1394,0,0.0711
2025,4,16,23,0.8261,0,0.0756
2025,4,17,0,0.7187,0,0.077
2025,4,17,1,0.6264,0,0.076
2025,4,17,2,0.5416,0,0.0797
2025,4,17,3,0.5294,0,0.0786
2025,4,17,4,0.5332,0,0.0768
2025,4,17,5,0.7469,0,0.0768
2025,4,17,6,0.8866,0.3764,0.0705
2025,4,17,7,0.885,1.4596,0.0609
2025,4,17,8,0.8173,2.5112,0.0171
2025,4,17,9,0.7269,3.3117,0.007
2025,4,17,10,0.5905,3.8462,0.0083
2025,4,17,11,0.7767,3.8462,0.0083
2025,4,17,12,0.6616,3.8462,0.0084
2025,4,17,13,0.7308,3.8462,0.0038
2025,4,17,14,0.8871,3.5261,0.0017
2025,4,17,15,0.8362,2.7917,0.0001
2025,4,17,16,0.8175,1.7988,0.0013
2025,4,17,17,0.886,0.6636,0.0069
2025,4,17,18,1.077,0.0197,0.0775
2025,4,17,19,1.2196,0,0.0775
2025,4,17,20,1.2819,0,0.0734
2025,4,17,21,1.2012,0,0.0718
2025,4,17,22,0.92,0,0.0711
2025,4,17,23,0.672,0,0.0756
2025,4,18,0,0.9778,0,0.077
2025,4,18,1,0.9652,0,0.076
2025,4,18,2,0.9161,0,0.0797
2025,4,18,3,2.3102,0,0.0786
2025,4,18,4,0.6427,0,0.0768
2025,4,18,5,0.5852,0,0.0768
2025,4,18,6,0.58,0.3803,0.0705
2025,4,18,7,0.6939,1.4808,0.0609
2025,4,18,8,0.9424,2.542,0.0171
2025,4,18,9,1.0672,3.3208,0.007
2025,4,18,10,1.0875,3.8462,0.0083
2025,4,18,11,0.7882,3.8462,0.0083
2025,4,18,12,0.8912,3.8462,0.0084
2025,4,18,13,1.0406,3.8462,0.0038
2025,4,18,14,0.9328,3.4968,0.0017
2025,4,18,15,1.0016,2.7757,0.0001
2025,4,18,16,0.9528,1.807,0.0013
2025,4,18,17,0.9792,0.6665,0.0069
2025,4,18,18,1.0522,0.0195,0.0775
2025,4,18,19,1.0162,0,0.0775
2025,4,18,20,1.0796,0,0.0734
2025,4,18,21,1.1372,0,0.0718
2025,4,18,22,0.9753,0,0.0711
2025,4,18,23,0.7604,0,0.0756
2025,4,19,0,0.7895,0,0.0655
2025,4,19,1,0.7218,0,0.0669
2025,4,19,2,0.5982,0,0.0715
2025,4,19,3,0.5579,0,0.076
2025,4,19,4,0.552,0,0.0744
2025,4,19,5,0.6474,0,0.0747
2025,4,19,6,0.7311,0.1914,0.0679
2025,4,19,7,0.9372,0.7213,0.0473
2025,4,19,8,0.9277,1.5377,0.0048
2025,4,19,9,1.1812,1.5358,0.0059
2025,4,19,10,0.825,2.4428,0.0068
2025,4,19,11,0.8963,1.7353,0.0109
2025,4,19,12,0.7958,0.6451,0.0092
2025,4,19,13,0.7836,1.9106,0.003
2025,4,19,14,0.8653,0.6223,0
2025,4,19,15,0.9473,1.4865,0
2025,4,19,16,0.9075,0.8796,0
2025,4,19,17,0.9164,0.4027,0.0064
2025,4,19,18,0.9964,0.0037,0.0725
2025,4,19,19,1.0476,0,0.0807
2025,4,19,20,1.3307,0,0.0694
2025,4,19,21,1.2955,0,0.0686
2025,4,19,22,1.018,0,0.0674
2025,4,19,23,0.798,0,0.0705
2025,4,20,0,0.8627,0,0.0655
2025,4,20,1,0.8529,0,0.0669
2025,4,20,2,0.6694,0,0.0715
2025,4,20,3,0.6074,0,0.076
2025,4,20,4,0.6269,0,0.0744
2025,4,20,5,0.7651,0,0.0747
2025,4,20,6,0.8963,0.4042,0.0679
2025,4,20,7,1.0892,1.4282,0.0473
2025,4,20,8,1.2553,2.4272,0.0048
2025,4,20,9,1.1065,3.1684,0.0059
2025,4,20,10,0.937,3.62,0.0068
2025,4,20,11,1.026,3.3911,0.0109
2025,4,20,12,1.0519,1.5279,0.0092
2025,4,20,13,0.9582,3.6929,0.003
2025,4,20,14,0.8767,3.322,0
2025,4,20,15,1.025,2.6559,0
2025,4,20,16,0.9115,1.7322,0
2025,4,20,17,1.0971,0.6536,0.0064
2025,4,20,18,1.2526,0.0232,0.0725
2025,4,20,19,1.3734,0,0.0807
2025,4,20,20,1.4175,0,0.0694
2025,4,20,21,1.4032,0,0.0686
2025,4,20,22,1.0524,0,0.0674
2025,4,20,23,0.7755,0,0.0705
2025,4,21,0,0.7853,0,0.077
2025,4,21,1,0.7454,0,0.076
2025,4,21,2,0.7236,0,0.0797
2025,4,21,3,0.7057,0,0.0786
2025,4,21,4,0.6417,0,0.0768
2025,4,21,5,0.9182,0,0.0768
2025,4,21,6,0.9654,0.1435,0.0705
2025,4,21,7,1.1372,0.5501,0.0609
2025,4,21,8,0.9656,1.4032,0.0171
2025,4,21,9,1.0216,2.1493,0.007
2025,4,21,10,0.905,2.2534,0.0083
2025,4,21,11,0.8057,1.9989,0.0083
2025,4,21,12,0.8652,1.647,0.0084
2025,4,21,13,1.1567,0.7136,0.0038
2025,4,21,14,0.9349,1.5389,0.0017
2025,4,21,15,0.8453,0.6784,0.0001
2025,4,21,16,0.9169,0.3076,0.0013
2025,4,21,17,1.0464,0.1324,0.0069
2025,4,21,18,1.2456,0,0.0775
2025,4,21,19,1.2756,0,0.0775
2025,4,21,20,1.248,0,0.0734
2025,4,21,21,1.2329,0,0.0718
2025,4,21,22,1.012,0,0.0711
2025,4,21,23,0.8622,0,0.0756
2025,4,22,0,0.6774,0,0.077
2025,4,22,1,0.7195,0,0.076
2025,4,22,2,0.7414,0,0.0797
2025,4,22,3,0.7147,0,0.0786
2025,4,22,4,0.6671,0,0.0768
2025,4,22,5,0.7757,0,0.0768
2025,4,22,6,0.9777,0.4097,0.0705
2025,4,22,7,0.9942,1.4972,0.0609
2025,4,22,8,0.8874,2.5012,0.0171
2025,4,22,9,0.7885,3.2429,0.007
2025,4,22,10,0.6305,3.0575,0.0083
2025,4,22,11,0.8715,3.8462,0.0083
2025,4,22,12,0.7073,3.8462,0.0084
2025,4,22,13,0.7795,3.8462,0.0038
2025,4,22,14,0.7464,3.412,0.0017
2025,4,22,15,0.8565,2.7272,0.0001
2025,4,22,16,0.8355,1.7745,0.0013
2025,4,22,17,0.8694,0.6714,0.0069
2025,4,22,18,0.9083,0.025,0.0775
2025,4,22,19,1.1462,0,0.0775
2025,4,22,20,1.1969,0,0.0734
2025,4,22,21,1.1854,0,0.0718
2025,4,22,22,1.0422,0,0.0711
2025,4,22,23,0.7686,0,0.0756
2025,4,23,0,1.0492,0,0.077
2025,4,23,1,4.0636,0,0.076
2025,4,23,2,3.3312,0,0.0797
2025,4,23,3,0.777,0,0.0786
2025,4,23,4,0.6911,0,0.0768
2025,4,23,5,0.7609,0,0.0768
2025,4,23,6,0.8978,0.4283,0.0705
2025,4,23,7,1.1142,1.4836,0.0609
2025,4,23,8,1.0759,2.4385,0.0171
2025,4,23,9,0.9193,3.1154,0.007
2025,4,23,10,0.8984,3.5603,0.0083
2025,4,23,11,0.9428,3.8233,0.0083
2025,4,23,12,1.0318,3.8462,0.0084
2025,4,23,13,0.8902,3.7675,0.0038
2025,4,23,14,0.9956,3.3623,0.0017
2025,4,23,15,0.8919,2.6976,0.0001
2025,4,23,16,0.9176,1.7881,0.0013
2025,4,23,17,0.9453,0.6813,0.0069
2025,4,23,18,1.0472,0.0287,0.0775
2025,4,23,19,1.1539,0,0.0775
2025,4,23,20,1.2168,0,0.0734
2025,4,23,21,1.3591,0,0.0718
2025,4,23,22,1.1678,0,0.0711
2025,4,23,23,0.9483,0,0.0756
2025,4,24,0,0.7761,0,0.077
2025,4,24,1,0.7126,0,0.076
2025,4,24,2,0.6342,0,0.0797
2025,4,24,3,0.5127,0,0.0786
2025,4,24,4,0.5233,0,0.0768
2025,4,24,5,0.6138,0,0.0768
2025,4,24,6,0.6928,0.4402,0.0705
2025,4,24,7,1.0924,1.312,0.0609
2025,4,24,8,0.9711,2.0401,0.0171
2025,4,24,9,0.7409,3.1831,0.007
2025,4,24,10,0.6806,3.6552,0.0083
2025,4,24,11,0.7532,3.8462,0.0083
2025,4,24,12,0.633,3.8462,0.0084
2025,4,24,13,0.7517,3.7816,0.0038
2025,4,24,14,0.7092,3.3744,0.0017
2025,4,24,15,0.7791,2.7061,0.0001
2025,4,24,16,0.8229,1.79,0.0013
2025,4,24,17,0.8443,0.6893,0.0069
2025,4,24,18,0.9087,0.0279,0.0775
2025,4,24,19,1.0759,0,0.0775
2025,4,24,20,1.136,0,0.0734
2025,4,24,21,1.0875,0,0.0718
2025,4,24,22,0.9618,0,0.0711
2025,4,24,23,0.8691,0,0.0756
2025,4,25,0,0.8819,0,0.077
2025,4,25,1,0.7813,0,0.076
2025,4,25,2,0.7609,0,0.0797
2025,4,25,3,0.6841,0,0.0786
2025,4,25,4,0.6798,0,0.0768
2025,4,25,5,0.7513,0,0.0768
2025,4,25,6,0.75,0.4392,0.0705
2025,4,25,7,0.9875,1.1548,0.0609
2025,4,25,8,1.2111,1.6714,0.0171
2025,4,25,9,1.06,2.5111,0.007
2025,4,25,10,1.0273,3.3162,0.0083
2025,4,25,11,1.1964,3.4531,0.0083
2025,4,25,12,1.171,3.6189,0.0084
2025,4,25,13,1.3389,2.818,0.0038
2025,4,25,14,1.2147,1.8696,0.0017
2025,4,25,15,0.9476,2.5724,0.0001
2025,4,25,16,1.1412,1.7322,0.0013
2025,4,25,17,1.3571,0.6749,0.0069
2025,4,25,18,1.15,0.033,0.0775
2025,4,25,19,1.3568,0,0.0775
2025,4,25,20,1.3981,0,0.0734
2025,4,25,21,1.3689,0,0.0718
2025,4,25,22,1.1518,0,0.0711
2025,4,25,23,0.8606,0,0.0756
2025,4,26,0,0.7818,0,0.0655
2025,4,26,1,0.7477,0,0.0669
2025,4,26,2,0.6772,0,0.0715
2025,4,26,3,0.6272,0,0.076
2025,4,26,4,0.646,0,0.0744
2025,4,26,5,0.7223,0.0044,0.0747
2025,4,26,6,0.8245,0.4501,0.0679
2025,4,26,7,0.9002,1.4755,0.0473
2025,4,26,8,1.0682,2.4335,0.0048
2025,4,26,9,1.0472,3.1642,0.0059
2025,4,26,10,1.0558,3.6628,0.0068
2025,4,26,11,1.099,3.8462,0.0109
2025,4,26,12,0.9982,3.8462,0.0092
2025,4,26,13,0.948,3.7392,0.003
2025,4,26,14,0.9935,3.2988,0
2025,4,26,15,0.9017,2.6294,0
2025,4,26,16,0.9284,1.7355,0
2025,4,26,17,1.0295,0.6762,0.0064
2025,4,26,18,1.3198,0.0396,0.0725
2025,4,26,19,1.4527,0,0.0807
2025,4,26,20,1.6301,0,0.0694
2025,4,26,21,1.5325,0,0.0686
2025,4,26,22,1.1308,0,0.0674
2025,4,26,23,1.0002,0,0.0705
2025,4,27,0,0.6869,0,0.0655
2025,4,27,1,0.654,0,0.0669
2025,4,27,2,0.5241,0,0.0715
2025,4,27,3,0.4903,0,0.076
2025,4,27,4,0.5213,0,0.0744
2025,4,27,5,0.6468,0.0089,0.0747
2025,4,27,6,0.7748,0.454,0.0679
2025,4,27,7,0.9029,1.4414,0.0473
2025,4,27,8,0.9959,2.3285,0.0048
2025,4,27,9,0.6845,2.965,0.0059
2025,4,27,10,0.828,3.342,0.0068
2025,4,27,11,0.7648,3.5369,0.0109
2025,4,27,12,0.7035,3.4423,0.0092
2025,4,27,13,0.9203,3.3643,0.003
2025,4,27,14,0.8379,3.0661,0
2025,4,27,15,0.7045,2.3388,0
2025,4,27,16,0.8602,1.3676,0
2025,4,27,17,0.8912,0.6633,0.0064
2025,4,27,18,0.8985,0.0421,0.0725
2025,4,27,19,1.0044,0,0.0807
2025,4,27,20,1.2098,0,0.0694
2025,4,27,21,1.2389,0,0.0686
2025,4,27,22,1.0573,0,0.0674
2025,4,27,23,1.1551,0,0.0705
2025,4,28,0,0.9981,0,0.077
2025,4,28,1,3.3339,0,0.076
2025,4,28,2,0.8349,0,0.0797
2025,4,28,3,0.4925,0,0.0786
2025,4,28,4,0.5896,0,0.0768
2025,4,28,5,0.7619,0.0111,0.0768
2025,4,28,6,0.8142,0.4889,0.0705
2025,4,28,7,0.9987,1.2283,0.0609
2025,4,28,8,0.8658,1.9881,0.0171
2025,4,28,9,0.6831,2.65,0.007
2025,4,28,10,0.6408,3.4289,0.0083
2025,4,28,11,0.659,3.4354,0.0083
2025,4,28,12,0.7258,3.7515,0.0084
2025,4,28,13,0.6759,3.3224,0.0038
2025,4,28,14,0.7168,3.1803,0.0017
2025,4,28,15,0.6233,2.5433,0.0001
2025,4,28,16,0.7265,1.4275,0.0013
2025,4,28,17,0.9667,0.6796,0.0069
2025,4,28,18,1.0357,0.0507,0.0775
2025,4,28,19,1.0861,0,0.0775
2025,4,28,20,1.2949,0,0.0734
2025,4,28,21,1.2551,0,0.0718
2025,4,28,22,0.8665,0,0.0711
2025,4,28,23,0.6746,0,0.0756
2025,4,29,0,0.8931,0,0.077
2025,4,29,1,0.7649,0,0.076
2025,4,29,2,0.6499,0,0.0797
2025,4,29,3,0.6152,0,0.0786
2025,4,29,4,0.6134,0,0.0768
2025,4,29,5,0.7296,0.0067,0.0768
2025,4,29,6,0.835,0.2065,0.0705
2025,4,29,7,0.9824,0.4272,0.0609
2025,4,29,8,0.9309,1.2538,0.0171
2025,4,29,9,0.8965,2.4328,0.007
2025,4,29,10,0.8072,3.6647,0.0083
2025,4,29,11,0.9532,3.787,0.0083
2025,4,29,12,0.9315,3.6804,0.0084
2025,4,29,13,1.0002,2.5045,0.0038
2025,4,29,14,0.8064,2.4762,0.0017
2025,4,29,15,1.154,1.6217,0.0001
2025,4,29,16,1.2026,0.9653,0.0013
2025,4,29,17,1.2988,0.591,0.0069
2025,4,29,18,1.3189,0.0595,0.0775
2025,4,29,19,1.4046,0,0.0775
2025,4,29,20,1.6973,0,0.0734
2025,4,29,21,1.6077,0,0.0718
2025,4,29,22,1.2891,0,0.0711
2025,4,29,23,0.9637,0,0.0756
2025,4,30,0,0.711,0,0.077
2025,4,30,1,0.6709,0,0.076
2025,4,30,2,0.6562,0,0.0797
2025,4,30,3,0.5687,0,0.0786
2025,4,30,4,0.5552,0,0.0768
2025,4,30,5,0.7288,0.0187,0.0768
2025,4,30,6,0.9412,0.4972,0.0705
2025,4,30,7,1.0811,1.5169,0.0609
2025,4,30,8,1.0275,2.4567,0.0171
2025,4,30,9,1.0034,3.1615,0.007
2025,4,30,10,0.6804,3.6585,0.0083
2025,4,30,11,0.7903,3.8462,0.0083
2025,4,30,12,0.8545,3.8462,0.0084
2025,4,30,13,0.7613,3.7679,0.0038
2025,4,30,14,0.621,3.332,0.0017
2025,4,30,15,0.6051,2.488,0.0001
2025,4,30,16,0.6956,1.7477,0.0013
2025,4,30,17,0.8353,0.5461,0.0069
2025,4,30,18,0.9666,0.0856,0.0775
2025,4,30,19,1.1784,0,0.0775
2025,4,30,20,1.3299,0,0.0734
2025,4,30,21,1.1919,0,0.0718
2025,4,30,22,1.0155,0,0.0711
2025,4,30,23,0.9041,0,0.0756
2025,5,1,0,0.7926,0,0.0775
2025,5,1,1,0.6879,0,0.0736
2025,5,1,2,0.7294,0,0.0758
2025,5,1,3,0.6359,0,0.0791
2025,5,1,4,0.6146,0,0.0805
2025,5,1,5,0.7963,0.0161,0.075
2025,5,1,6,0.8701,0.131,0.0692
2025,5,1,7,1.0053,0.5586,0.0636
2025,5,1,8,1.2429,1.6482,0.0254
2025,5,1,9,1.0504,1.2867,0.0136
2025,5,1,10,0.8423,2.4829,0.0144
2025,5,1,11,0.9171,2.8508,0.0123
2025,5,1,12,1.0446,2.3737,0.0131
2025,5,1,13,0.8388,2.8773,0.0157
2025,5,1,14,0.7257,2.8428,0.0123
2025,5,1,15,0.7683,2.3319,0.0121
2025,5,1,16,0.9293,1.4762,0.0149
2025,5,1,17,1.0401,0.3007,0.0342
2025,5,1,18,1.0592,0.0663,0.0808
2025,5,1,19,1.222,0,0.0865
2025,5,1,20,1.3043,0,0.0753
2025,5,1,21,1.26,0,0.0714
2025,5,1,22,1.2331,0,0.0723
2025,5,1,23,0.8725,0,0.0745
2025,5,2,0,0.716,0,0.0775
2025,5,2,1,0.7441,0,0.0736
2025,5,2,2,0.6569,0,0.0758
2025,5,2,3,0.5868,0,0.0791
2025,5,2,4,0.5234,0,0.0805
2025,5,2,5,0.5931,0,0.075
2025,5,2,6,0.7072,0.1673,0.0692
2025,5,2,7,0.8247,0.6053,0.0636
2025,5,2,8,0.7951,1.47,0.0254
2025,5,2,9,0.7555,1.9148,0.0136
2025,5,2,10,0.8202,1.1067,0.0144
2025,5,2,11,0.7481,1.5917,0.0123
2025,5,2,12,0.7414,0.4366,0.0131
2025,5,2,13,0.7936,0.4294,0.0157
2025,5,2,14,0.6906,0.3531,0.0123
2025,5,2,15,0.8547,0.4939,0.0121
2025,5,2,16,0.7687,0.6692,0.0149
2025,5,2,17,0.7578,0.3191,0.0342
2025,5,2,18,0.9856,0.0311,0.0808
2025,5,2,19,1.1402,0,0.0865
2025,5,2,20,1.327,0,0.0753
2025,5,2,21,1.2837,0,0.0714
2025,5,2,22,1.1318,0,0.0723
2025,5,2,23,1.0524,0,0.0745
2025,5,3,0,1.0934,0,0.0672
2025,5,3,1,1.0267,0,0.071
2025,5,3,2,1.0169,0,0.0777
2025,5,3,3,0.9579,0,0.0791
2025,5,3,4,0.6008,0,0.0759
2025,5,3,5,0.6106,0.0035,0.0675
2025,5,3,6,0.6299,0.3658,0.0691
2025,5,3,7,0.7256,0.729,0.036
2025,5,3,8,0.8256,0.7298,0.0032
2025,5,3,9,0.9167,2.3559,0.0062
2025,5,3,10,1.0686,2.1707,0.0055
2025,5,3,11,0.8345,0.8816,0.0059
2025,5,3,12,0.8507,2.8268,0.0083
2025,5,3,13,1.0152,3.7018,0.0081
2025,5,3,14,1.086,3.286,0.0023
2025,5,3,15,1.0666,2.6317,0
2025,5,3,16,1.0052,1.3626,0.0034
2025,5,3,17,1.1042,0.4618,0.0052
2025,5,3,18,1.2049,0.0987,0.0615
2025,5,3,19,1.4042,0,0.0841
2025,5,3,20,1.4952,0,0.0735
2025,5,3,21,1.2627,0,0.0719
2025,5,3,22,1.0715,0,0.0706
2025,5,3,23,0.8289,0,0.0719
2025,5,4,0,0.9211,0,0.0672
2025,5,4,1,0.74,0,0.071
2025,5,4,2,0.7468,0,0.0777
2025,5,4,3,0.7046,0,0.0791
2025,5,4,4,0.713,0,0.0759
2025,5,4,5,0.8107,0.0212,0.0675
2025,5,4,6,0.931,0.0243,0.0691
2025,5,4,7,1.1044,0.5745,0.036
2025,5,4,8,1.2415,1.4688,0.0032
2025,5,4,9,0.8258,1.8019,0.0062
2025,5,4,10,0.7497,2.2297,0.0055
2025,5,4,11,0.7433,1.7571,0.0059
2025,5,4,12,0.7081,2.9409,0.0083
2025,5,4,13,0.9448,3.8432,0.0081
2025,5,4,14,0.709,3.3969,0.0023
2025,5,4,15,0.8006,2.7223,0
2025,5,4,16,0.8033,1.8153,0.0034
2025,5,4,17,0.9012,0.7354,0.0052
2025,5,4,18,1.0662,0.0738,0.0615
2025,5,4,19,1.2447,0,0.0841
2025,5,4,20,1.4978,0,0.0735
2025,5,4,21,1.5537,0,0.0719
2025,5,4,22,1.2796,0,0.0706
2025,5,4,23,0.99,0,0.0719
2025,5,5,0,0.7019,0,0.0775
2025,5,5,1,0.6167,0,0.0736
2025,5,5,2,0.5879,0,0.0758
2025,5,5,3,0.5879,0,0.0791
2025,5,5,4,0.6391,0,0.0805
2025,5,5,5,0.8318,0.0258,0.075
2025,5,5,6,0.916,0.5443,0.0692
2025,5,5,7,1.02,1.5586,0.0636
2025,5,5,8,0.9439,2.2919,0.0254
2025,5,5,9,0.9068,3.1548,0.0136
2025,5,5,10,0.8992,3.6746,0.0144
2025,5,5,11,0.7831,3.8462,0.0123
2025,5,5,12,0.7225,3.5513,0.0131
2025,5,5,13,0.9246,3.7659,0.0157
2025,5,5,14,0.7636,3.3257,0.0123
2025,5,5,15,0.7277,2.6261,0.0121
2025,5,5,16,0.8222,1.7344,0.0149
2025,5,5,17,0.8691,0.7233,0.0342
2025,5,5,18,0.9482,0.0743,0.0808
2025,5,5,19,1.2661,0,0.0865
2025,5,5,20,1.492,0,0.0753
2025,5,5,21,1.4365,0,0.0714
2025,5,5,22,1.1675,0,0.0723
2025,5,5,23,0.8936,0,0.0745
2025,5,6,0,0.7717,0,0.0775
2025,5,6,1,0.6556,0,0.0736
2025,5,6,2,0.6769,0,0.0758
2025,5,6,3,0.6127,0,0.0791
2025,5,6,4,0.6202,0,0.0805
2025,5,6,5,0.729,0.0283,0.075
2025,5,6,6,0.9404,0.542,0.0692
2025,5,6,7,1.219,1.5642,0.0636
2025,5,6,8,6.0071,2.4961,0.0254
2025,5,6,9,4.5543,3.2086,0.0136
2025,5,6,10,6.0907,2.812,0.0144
2025,5,6,11,1.4511,1.9178,0.0123
2025,5,6,12,0.8229,2.5798,0.0131
2025,5,6,13,0.9156,3.0028,0.0157
2025,5,6,14,0.8572,0.7679,0.0123
2025,5,6,15,0.6829,0.3931,0.0121
2025,5,6,16,0.825,0.142,0.0149
2025,5,6,17,0.9349,0.4382,0.0342
2025,5,6,18,1.1592,0.1049,0.0808
2025,5,6,19,1.2028,0,0.0865
2025,5,6,20,1.2315,0,0.0753
2025,5,6,21,1.2055,0,0.0714
2025,5,6,22,0.9927,0,0.0723
2025,5,6,23,0.8741,0,0.0745
2025,5,7,0,0.7347,0,0.0775
2025,5,7,1,0.6511,0,0.0736
2025,5,7,2,0.5778,0,0.0758
2025,5,7,3,0.5374,0,0.0791
2025,5,7,4,0.5883,0,0.0805
2025,5,7,5,0.7442,0.0242,0.075
2025,5,7,6,0.8188,0.5168,0.0692
2025,5,7,7,0.9048,0.857,0.0636
2025,5,7,8,0.8652,1.7036,0.0254
2025,5,7,9,1.0193,3.2179,0.0136
2025,5,7,10,0.971,3.7196,0.0144
2025,5,7,11,0.8525,3.8462,0.0123
2025,5,7,12,0.8585,3.8462,0.0131
2025,5,7,13,0.8754,3.8391,0.0157
2025,5,7,14,0.9769,3.4033,0.0123
2025,5,7,15,1.0941,2.7065,0.0121
2025,5,7,16,1.0337,1.7998,0.0149
2025,5,7,17,1.1534,0.8068,0.0342
2025,5,7,18,1.1697,0.1374,0.0808
2025,5,7,19,1.3362,0,0.0865
2025,5,7,20,1.4177,0,0.0753
2025,5,7,21,1.233,0,0.0714
2025,5,7,22,1.1184,0,0.0723
2025,5,7,23,0.9254,0,0.0745
2025,5,8,0,1.0938,0,0.0775
2025,5,8,1,1.0587,0,0.0736
2025,5,8,2,0.7362,0,0.0758
2025,5,8,3,0.6298,0,0.0791
2025,5,8,4,0.6875,0,0.0805
2025,5,8,5,0.8164,0.0329,0.075
2025,5,8,6,0.8715,0.5025,0.0692
2025,5,8,7,1.0556,1.5692,0.0636
2025,5,8,8,0.9883,2.5105,0.0254
2025,5,8,9,0.7974,3.2675,0.0136
2025,5,8,10,0.8805,3.8291,0.0144
2025,5,8,11,0.814,3.8462,0.0123
2025,5,8,12,0.729,3.8462,0.0131
2025,5,8,13,0.7851,3.8462,0.0157
2025,5,8,14,0.7676,3.451,0.0123
2025,5,8,15,0.7926,2.7385,0.0121
2025,5,8,16,0.9596,1.8152,0.0149
2025,5,8,17,0.9933,0.7641,0.0342
2025,5,8,18,1.1218,0.0959,0.0808
2025,5,8,19,1.2667,0,0.0865
2025,5,8,20,1.2475,0,0.0753
2025,5,8,21,1.1861,0,0.0714
2025,5,8,22,1.1786,0,0.0723
2025,5,8,23,1.1049,0,0.0745
2025,5,9,0,0.6818,0,0.0775
2025,5,9,1,0.6228,0,0.0736
2025,5,9,2,0.5273,0,0.0758
2025,5,9,3,0.5952,0,0.0791
2025,5,9,4,0.4888,0,0.0805
2025,5,9,5,0.5931,0.0292,0.075
2025,5,9,6,0.6039,0.5677,0.0692
2025,5,9,7,0.8619,1.6158,0.0636
2025,5,9,8,0.8236,2.5616,0.0254
2025,5,9,9,0.9375,3.2717,0.0136
2025,5,9,10,1.0785,3.7796,0.0144
2025,5,9,11,0.9956,3.8462,0.0123
2025,5,9,12,1.0268,3.8462,0.0131
2025,5,9,13,1.0062,3.8462,0.0157
2025,5,9,14,0.8974,3.4353,0.0123
2025,5,9,15,0.8618,2.753,0.0121
2025,5,9,16,1.0952,1.845,0.0149
2025,5,9,17,1.1127,0.7674,0.0342
2025,5,9,18,1.3444,0.0864,0.0808
2025,5,9,19,1.2917,0,0.0865
2025,5,9,20,1.195,0,0.0753
